RawPath,Sample Name,source_name
/store/zlwang/Workspace/data/snm3C/pairs/GSM3531198_181102_snm3C_H3_AD007_indexed_contacts.txt.gz,GSM3531198,Mouse Embryonic Stem Cell Line E14
/store/zlwang/Workspace/data/snm3C/pairs/GSM3531199_181102_snm3C_H3_AD008_indexed_contacts.txt.gz,GSM3531199,Mouse Embryonic Stem Cell Line E14
/store/zlwang/Workspace/data/snm3C/pairs/GSM3531200_181102_snm3C_H3_AD012_indexed_contacts.txt.gz,GSM3531200,Mouse Embryonic Stem Cell Line E14
/store/zlwang/Workspace/data/snm3C/pairs/GSM3531201_181102_snm3C_A4_AD008_indexed_contacts.txt.gz,GSM3531201,Mouse Embryonic Stem Cell Line E14
/store/zlwang/Workspace/data/snm3C/pairs/GSM3531202_181102_snm3C_A4_AD010_indexed_contacts.txt.gz,GSM3531202,Mouse Embryonic Stem Cell Line E14
/store/zlwang/Workspace/data/snm3C/pairs/GSM3531203_181102_snm3C_A4_AD012_indexed_contacts.txt.gz,GSM3531203,Mouse Embryonic Stem Cell Line E14
/store/zlwang/Workspace/data/snm3C/pairs/GSM3531204_181102_snm3C_A5_AD008_indexed_contacts.txt.gz,GSM3531204,Mouse Embryonic Stem Cell Line E14
/store/zlwang/Workspace/data/snm3C/pairs/GSM3531205_181102_snm3C_A5_AD010_indexed_contacts.txt.gz,GSM3531205,Mouse Embryonic Stem Cell Line E14
/store/zlwang/Workspace/data/snm3C/pairs/GSM3531206_181102_snm3C_A6_AD007_indexed_contacts.txt.gz,GSM3531206,Mouse Embryonic Stem Cell Line E14
/store/zlwang/Workspace/data/snm3C/pairs/GSM3531207_181102_snm3C_A6_AD008_indexed_contacts.txt.gz,GSM3531207,Mouse Embryonic Stem Cell Line E14
/store/zlwang/Workspace/data/snm3C/pairs/GSM3531208_181102_snm3C_A6_AD010_indexed_contacts.txt.gz,GSM3531208,Mouse Embryonic Stem Cell Line E14
/store/zlwang/Workspace/data/snm3C/pairs/GSM3531209_181102_snm3C_A6_AD012_indexed_contacts.txt.gz,GSM3531209,Mouse Embryonic Stem Cell Line E14
/store/zlwang/Workspace/data/snm3C/pairs/GSM3531210_181102_snm3C_B4_AD007_indexed_contacts.txt.gz,GSM3531210,Mouse Embryonic Stem Cell Line E14
/store/zlwang/Workspace/data/snm3C/pairs/GSM3531211_181102_snm3C_B4_AD008_indexed_contacts.txt.gz,GSM3531211,Mouse Embryonic Stem Cell Line E14
/store/zlwang/Workspace/data/snm3C/pairs/GSM3531212_181102_snm3C_B4_AD012_indexed_contacts.txt.gz,GSM3531212,Mouse Embryonic Stem Cell Line E14
/store/zlwang/Workspace/data/snm3C/pairs/GSM3531213_181102_snm3C_B5_AD007_indexed_contacts.txt.gz,GSM3531213,Mouse Embryonic Stem Cell Line E14
/store/zlwang/Workspace/data/snm3C/pairs/GSM3531214_181102_snm3C_B5_AD008_indexed_contacts.txt.gz,GSM3531214,Mouse Embryonic Stem Cell Line E14
/store/zlwang/Workspace/data/snm3C/pairs/GSM3531215_181102_snm3C_B5_AD010_indexed_contacts.txt.gz,GSM3531215,Mouse Embryonic Stem Cell Line E14
/store/zlwang/Workspace/data/snm3C/pairs/GSM3531216_181102_snm3C_B6_AD007_indexed_contacts.txt.gz,GSM3531216,Mouse Embryonic Stem Cell Line E14
/store/zlwang/Workspace/data/snm3C/pairs/GSM3531217_181102_snm3C_B6_AD010_indexed_contacts.txt.gz,GSM3531217,Mouse Embryonic Stem Cell Line E14
/store/zlwang/Workspace/data/snm3C/pairs/GSM3531218_181102_snm3C_C4_AD007_indexed_contacts.txt.gz,GSM3531218,Mouse Embryonic Stem Cell Line E14
